Recency,Frequency,AOV,Monetary,Avg_Order_Gap,Predicted_AOV,Predicted_LTV,LTV_Segment
47,1,248.61,248.61,47.0,249.51364,249.51364135742188,High Value
6,8,101.0775,808.62,0.75,102.33088,818.6470336914062,High Value
8,3,279.1666666666667,837.5,2.6666666666666665,282.56717,847.7015075683594,High Value
288,1,116.19999999999999,116.19999999999999,288.0,116.91713,116.91712951660156,Medium Value
318,1,157.02,157.02,318.0,157.9129,157.91290283203125,High Value
3,2,303.455,606.91,1.5,304.5015,609.0029907226562,High Value
233,1,307.46,307.46,233.0,307.8674,307.8674011230469,High Value
119,1,138.32,138.32,119.0,140.70451,140.7045135498047,Medium Value
162,1,345.29999999999995,345.29999999999995,162.0,344.70966,344.70965576171875,High Value
185,1,298.89,298.89,185.0,302.57513,302.57513427734375,High Value
50,1,259.35,259.35,50.0,258.93274,258.9327392578125,High Value
152,5,200.95,1004.75,30.4,194.09975,970.4987335205078,High Value
335,1,157.09,157.09,335.0,157.9129,157.91290283203125,High Value
5,5,492.634,2463.17,1.0,490.05392,2450.2696228027344,High Value
16,7,698.8914285714287,4892.240000000001,2.2857142857142856,716.4505,5015.153503417969,High Value
107,2,212.5,425.0,53.5,210.54182,421.0836486816406,High Value
16,7,162.81857142857143,1139.73,2.2857142857142856,163.49644,1144.475112915039,High Value
276,1,380.5,380.5,276.0,378.60233,378.6023254394531,High Value
16,12,889.0391666666666,10668.47,1.3333333333333333,939.60785,11275.294189453125,High Value
247,1,465.32,465.32,247.0,461.89584,461.8958435058594,High Value
239,1,579.0,579.0,239.0,575.368,575.3679809570312,High Value
1,2,492.285,984.57,0.5,492.68085,985.3616943359375,High Value
106,3,249.92666666666665,749.78,35.333333333333336,258.63312,775.8993530273438,High Value
23,4,428.6475,1714.59,5.75,433.19098,1732.763916015625,High Value
52,1,124.88,124.88,52.0,126.54793,126.54792785644531,Medium Value
195,3,563.1666666666666,1689.5,65.0,557.59143,1672.7742919921875,High Value
24,1,213.78,213.78,24.0,211.8764,211.87640380859375,High Value
75,1,329.34,329.34,75.0,330.45776,330.457763671875,High Value
18,2,125.85000000000001,251.70000000000002,9.0,127.11524,254.23048400878906,High Value
8,2,159.5,319.0,4.0,162.51843,325.036865234375,High Value
32,3,422.3233333333333,1266.97,10.666666666666666,434.6607,1303.9821166992188,High Value
22,3,512.96,1538.88,7.333333333333333,511.55008,1534.6502380371094,High Value
31,6,586.3383333333334,3518.03,5.166666666666667,582.6575,3495.94482421875,High Value
29,10,171.546,1715.46,2.9,184.15446,1841.5446472167969,High Value
22,2,146.55,293.1,11.0,145.4296,290.85919189453125,High Value
33,7,352.4785714285714,2467.35,4.714285714285714,352.87204,2470.104278564453,High Value
284,1,158.68,158.68,284.0,157.9129,157.91290283203125,High Value
39,2,103.17,206.34,19.5,101.08188,202.16375732421875,High Value
58,2,417.89,835.78,29.0,419.4215,838.843017578125,High Value
289,1,224.91,224.91,289.0,225.15872,225.15872192382812,High Value
79,1,317.76,317.76,79.0,319.0478,319.04779052734375,High Value
5,8,470.825,3766.6,0.625,501.13965,4009.1171875,High Value
218,1,59.9,59.9,218.0,60.746323,60.74632263183594,Medium Value
44,4,360.9225,1443.69,11.0,360.61148,1442.4459228515625,High Value
202,1,306.13,306.13,202.0,307.0156,307.0155944824219,High Value
178,3,237.26333333333332,711.79,59.333333333333336,232.31395,696.9418487548828,High Value
56,4,199.0075,796.03,14.0,199.91359,799.6543579101562,High Value
57,2,119.96000000000001,239.92000000000002,28.5,123.75073,247.50146484375,High Value
8,6,557.885,3347.31,1.3333333333333333,550.8496,3305.09765625,High Value
47,2,72.0,144.0,23.5,73.727165,147.45433044433594,Medium Value
227,1,203.95,203.95,227.0,205.1067,205.10670471191406,High Value
11,7,353.4614285714286,2474.23,1.5714285714285714,352.87204,2470.104278564453,High Value
106,2,192.20000000000002,384.40000000000003,53.0,192.54146,385.0829162597656,High Value
59,2,222.37,444.74,29.5,222.81894,445.63787841796875,High Value
28,7,299.30428571428575,2095.13,4.0,299.2703,2094.892059326172,High Value
36,7,242.7571428571429,1699.3000000000002,5.142857142857143,231.288,1619.0159606933594,High Value
274,2,131.31,262.62,137.0,133.47768,266.9553527832031,High Value
30,1,1013.01,1013.01,30.0,975.5499,975.5499267578125,High Value
24,3,230.74,692.22,8.0,228.60071,685.8021240234375,High Value
54,1,342.63,342.63,54.0,340.59073,340.5907287597656,High Value
36,6,593.975,3563.8500000000004,6.0,582.6575,3495.94482421875,High Value
175,4,391.14,1564.56,43.75,401.22375,1604.89501953125,High Value
54,1,384.08,384.08,54.0,383.0354,383.035400390625,High Value
53,1,204.24,204.24,53.0,205.1067,205.10670471191406,High Value
27,8,289.65250000000003,2317.2200000000003,3.375,289.2605,2314.083984375,High Value
253,1,226.85,226.85,253.0,228.27657,228.2765655517578,High Value
40,7,397.31857142857143,2781.23,5.714285714285714,401.24957,2808.7470092773438,High Value
60,6,178.1866666666667,1069.1200000000001,10.0,179.7589,1078.5533752441406,High Value
234,1,113.5,113.5,234.0,114.2263,114.22630310058594,Medium Value
4,10,196.072,1960.72,0.4,199.78442,1997.84423828125,High Value
32,1,114.23,114.23,32.0,114.2263,114.22630310058594,Medium Value
24,14,228.44642857142858,3198.25,1.7142857142857142,232.21985,3251.077880859375,High Value
7,2,167.565,335.13,3.5,167.6507,335.3013916015625,High Value
65,1,354.15,354.15,65.0,354.6135,354.6134948730469,High Value
310,2,213.395,426.79,155.0,210.54182,421.0836486816406,High Value
309,1,393.49,393.49,309.0,391.79065,391.7906494140625,High Value
19,6,156.55333333333334,939.32,3.1666666666666665,154.29185,925.7511291503906,High Value
16,8,238.26125,1906.09,2.0,238.27841,1906.227294921875,High Value
96,2,159.38,318.76,48.0,162.51843,325.036865234375,High Value
264,8,454.80125,3638.41,33.0,451.27466,3610.197265625,High Value
12,10,317.432,3174.32,1.2,316.88687,3168.8687133789062,High Value
3,2,210.76,421.52,1.5,209.98831,419.97662353515625,High Value
35,1,190.88,190.88,35.0,191.46674,191.46673583984375,High Value
183,1,149.89000000000001,149.89000000000001,183.0,143.61801,143.61801147460938,Medium Value
25,2,275.03,550.06,12.5,277.39603,554.7920532226562,High Value
13,6,152.68833333333333,916.13,2.1666666666666665,153.28284,919.697021484375,High Value
11,2,157.345,314.69,5.5,162.51843,325.036865234375,High Value
3,17,220.2735294117647,3744.65,0.17647058823529413,220.383,3746.5109252929688,High Value
313,1,382.5,382.5,313.0,382.9876,382.98760986328125,High Value
108,2,567.52,1135.04,54.0,567.79004,1135.580078125,High Value
1,26,333.725,8676.85,0.038461538461538464,350.63275,9116.451538085938,High Value
53,1,954.9,954.9,53.0,945.8326,945.8325805664062,High Value
205,1,171.45,171.45,205.0,171.00008,171.0000762939453,High Value
15,1,282.19,282.19,15.0,281.5354,281.535400390625,High Value
120,1,318.65,318.65,120.0,319.0478,319.04779052734375,High Value
4,2,192.26,384.52,2.0,192.54146,385.0829162597656,High Value
363,1,283.28000000000003,283.28000000000003,363.0,281.5354,281.535400390625,High Value
117,2,176.93,353.86,58.5,174.65422,349.3084411621094,High Value
18,1,178.26,178.26,18.0,179.13272,179.13272094726562,High Value
5,2,136.22,272.44,2.5,135.65771,271.3154296875,High Value
41,2,149.205,298.41,20.5,156.6621,313.3241882324219,High Value
107,2,120.0,240.0,53.5,123.75073,247.50146484375,High Value
148,2,301.685,603.37,74.0,302.95786,605.9157104492188,High Value
52,5,250.67200000000003,1253.3600000000001,10.4,257.5363,1287.6814270019531,High Value
208,1,63.440000000000005,63.440000000000005,208.0,69.13272,69.13272094726562,Medium Value
139,2,281.45,562.9,69.5,280.57214,561.144287109375,High Value
2,3,103.54666666666667,310.64,0.6666666666666666,106.43472,319.3041687011719,High Value
127,2,158.81,317.62,63.5,162.51843,325.036865234375,High Value
108,4,190.91,763.64,27.0,191.6773,766.709228515625,High Value
42,4,537.1575,2148.63,10.5,529.44745,2117.789794921875,High Value
35,1,111.97999999999999,111.97999999999999,35.0,110.78119,110.78118896484375,Medium Value
228,2,532.6750000000001,1065.3500000000001,114.0,529.11426,1058.228515625,High Value
241,1,246.04,246.04,241.0,245.56046,245.56045532226562,High Value
58,1,187.82999999999998,187.82999999999998,58.0,186.1378,186.13780212402344,High Value
130,3,567.8033333333334,1703.4100000000003,43.333333333333336,558.21246,1674.6373901367188,High Value
60,6,275.43,1652.58,10.0,269.2852,1615.7111206054688,High Value
22,1,153.92,153.92,22.0,156.54092,156.54092407226562,High Value
26,7,152.01571428571427,1064.11,3.7142857142857144,153.23201,1072.6240692138672,High Value
9,7,202.81857142857143,1419.73,1.2857142857142858,204.51344,1431.5941009521484,High Value
32,3,314.80333333333334,944.4100000000001,10.666666666666666,317.132,951.3959655761719,High Value
4,2,262.62,525.24,2.0,263.90646,527.8129272460938,High Value
308,1,550.8000000000001,550.8000000000001,308.0,555.5644,555.5643920898438,High Value
8,9,208.34555555555556,1875.1100000000001,0.8888888888888888,209.37187,1884.3468475341797,High Value
29,3,185.65,556.95,9.666666666666666,185.66693,557.0007934570312,High Value
17,1,131.78,131.78,17.0,128.36859,128.36859130859375,Medium Value
101,2,249.21,498.42,50.5,248.23566,496.4713134765625,High Value
12,4,167.2775,669.11,3.0,166.30748,665.2299194335938,High Value
21,1,197.63,197.63,21.0,197.72836,197.72836303710938,High Value
15,5,227.12600000000003,1135.63,3.0,230.80872,1154.0435791015625,High Value
361,1,250.04,250.04,361.0,249.51364,249.51364135742188,High Value
11,19,454.2794736842105,8631.31,0.5789473684210527,463.24402,8801.636352539062,High Value
95,1,82.75,82.75,95.0,80.36125,80.36125183105469,Medium Value
78,2,692.425,1384.85,39.0,689.898,1379.7960205078125,High Value
139,3,214.76666666666665,644.3,46.333333333333336,222.32712,666.9813537597656,High Value
25,8,315.99,2527.92,3.125,307.39417,2459.1533203125,High Value
2,38,165.58578947368423,6292.260000000001,0.05263157894736842,159.23242,6050.83203125,High Value
46,3,866.7800000000001,2600.34,15.333333333333334,844.6632,2533.9896240234375,High Value
100,3,400.2066666666667,1200.6200000000001,33.333333333333336,393.8267,1181.4800720214844,High Value
8,2,350.43,700.86,4.0,347.82855,695.6571044921875,High Value
15,7,131.58142857142857,921.07,2.142857142857143,134.4237,940.9659423828125,High Value
18,4,247.5575,990.23,4.5,238.90378,955.6151123046875,High Value
280,1,96.8,96.8,280.0,100.37126,100.37126159667969,Medium Value
14,2,261.555,523.11,7.0,263.90646,527.8129272460938,High Value
23,2,181.95,363.9,11.5,181.0942,362.1883850097656,High Value
124,1,175.2,175.2,124.0,174.23735,174.2373504638672,High Value
86,1,494.25,494.25,86.0,495.60492,495.60491943359375,High Value
302,2,153.51,307.02,151.0,160.07396,320.1479187011719,High Value
151,4,506.96750000000003,2027.8700000000001,37.75,500.26132,2001.0452880859375,High Value
17,8,830.49125,6643.93,2.125,847.3345,6778.67578125,High Value
94,2,121.68,243.36,47.0,123.75073,247.50146484375,High Value
30,11,1123.0263636363636,12353.289999999999,2.727272727272727,1144.4735,12589.208618164062,High Value
157,3,260.4533333333333,781.3599999999999,52.333333333333336,262.05627,786.1688232421875,High Value
355,1,193.64,193.64,355.0,194.54721,194.54721069335938,High Value
46,1,160.57,160.57,46.0,160.90836,160.90835571289062,High Value
15,4,134.435,537.74,3.75,136.78084,547.1233520507812,High Value
4,15,178.43733333333333,2676.56,0.26666666666666666,178.39975,2675.9962463378906,High Value
86,1,228.96,228.96,86.0,228.27657,228.2765655517578,High Value
15,5,231.904,1159.52,3.0,231.93373,1159.6686553955078,High Value
179,1,110.75,110.75,179.0,110.78119,110.78118896484375,Medium Value
8,4,321.5175,1286.07,2.0,323.01468,1292.0587158203125,High Value
36,3,195.71666666666667,587.15,12.0,195.15755,585.4726409912109,High Value
129,2,870.0,1740.0,64.5,879.4919,1758.9837646484375,High Value
51,1,1393.06,1393.06,51.0,1389.4208,1389.4207763671875,High Value
312,1,178.22,178.22,312.0,179.13272,179.13272094726562,High Value
24,2,194.07,388.14,12.0,192.54146,385.0829162597656,High Value
303,2,182.925,365.85,151.5,183.71915,367.43829345703125,High Value
11,1,127.86,127.86,11.0,128.36859,128.36859130859375,Medium Value
17,3,195.26333333333332,585.79,5.666666666666667,195.15755,585.4726409912109,High Value
49,3,162.73333333333332,488.19999999999993,16.333333333333332,160.70317,482.10951232910156,High Value
239,2,156.115,312.23,119.5,162.51843,325.036865234375,High Value
1,11,407.38000000000005,4481.18,0.09090909090909091,406.25586,4468.814453125,High Value
13,8,600.195,4801.56,1.625,590.32355,4722.58837890625,High Value
238,1,168.4,168.4,238.0,166.84239,166.84239196777344,High Value
23,8,239.08375,1912.67,2.875,238.27841,1906.227294921875,High Value
73,4,111.545,446.18,18.25,115.32382,461.2952880859375,High Value
17,3,141.29666666666665,423.89,5.666666666666667,139.35406,418.06219482421875,High Value
41,8,167.835,1342.68,5.125,170.04416,1360.353271484375,High Value
40,4,161.73,646.92,10.0,165.35768,661.4307250976562,High Value
219,2,247.885,495.77,109.5,248.23566,496.4713134765625,High Value
199,3,133.36666666666667,400.1,66.33333333333333,135.91875,407.75624084472656,High Value
71,2,101.6,203.2,35.5,98.707954,197.41590881347656,High Value
24,20,205.046,4100.92,1.2,210.18576,4203.7152099609375,High Value
11,1,404.66,404.66,11.0,403.5683,403.56829833984375,High Value
9,29,699.1589655172414,20275.61,0.3103448275862069,659.4898,19125.20440673828,High Value
65,1,65.4,65.4,65.0,68.982704,68.98270416259766,Medium Value
4,1,199.29,199.29,4.0,197.72836,197.72836303710938,High Value
19,2,168.2,336.4,9.5,171.88791,343.77581787109375,High Value
15,1,261.11,261.11,15.0,258.93274,258.9327392578125,High Value
8,6,447.7366666666667,2686.42,1.3333333333333333,461.01984,2766.1190185546875,High Value
20,2,392.055,784.11,10.0,390.3913,780.7825927734375,High Value
78,4,314.89,1259.56,19.5,324.36868,1297.4747314453125,High Value
1,34,936.2847058823529,31833.68,0.029411764705882353,980.64105,33341.79577636719,High Value
164,2,254.4,508.8,82.0,255.12659,510.253173828125,High Value
307,2,228.955,457.91,153.5,231.76022,463.52044677734375,High Value
219,1,203.86999999999998,203.86999999999998,219.0,205.1067,205.10670471191406,High Value
39,8,916.35,7330.8,4.875,904.6837,7237.4697265625,High Value
22,2,348.205,696.41,11.0,347.45953,694.9190673828125,High Value
115,3,217.79333333333332,653.38,38.333333333333336,222.32712,666.9813537597656,High Value
126,5,425.992,2129.96,25.2,425.9705,2129.8524475097656,High Value
5,13,202.60384615384615,2633.85,0.38461538461538464,204.03645,2652.473892211914,High Value
36,1,281.62,281.62,36.0,281.5354,281.535400390625,High Value
1,3,343.80333333333334,1031.41,0.3333333333333333,354.84055,1064.5216369628906,High Value
333,3,733.4733333333334,2200.42,111.0,730.79486,2192.3845825195312,High Value
163,1,32.65,32.65,163.0,37.769276,37.7692756652832,Low Value
185,2,385.925,771.85,92.5,388.59906,777.1981201171875,High Value
16,5,242.94400000000002,1214.72,3.2,236.99742,1184.9871063232422,High Value
12,3,259.6466666666667,778.94,4.0,260.3539,781.0617370605469,High Value
3,7,179.72285714285712,1258.06,0.42857142857142855,182.07281,1274.5097045898438,High Value
44,2,389.0,778.0,22.0,388.923,777.8460083007812,High Value
80,1,507.84,507.84,80.0,509.29385,509.2938537597656,High Value
30,7,984.7742857142857,6893.42,4.285714285714286,982.48663,6877.406433105469,High Value
42,2,231.73000000000002,463.46000000000004,21.0,234.52238,469.0447692871094,High Value
11,12,352.21416666666664,4226.57,0.9166666666666666,342.60388,4111.24658203125,High Value
50,3,199.61,598.83,16.666666666666668,198.82114,596.4634094238281,High Value
16,6,329.895,1979.37,2.6666666666666665,327.0255,1962.153076171875,High Value
46,2,349.205,698.41,23.0,347.45953,694.9190673828125,High Value
19,2,379.585,759.17,9.5,381.93646,763.8729248046875,High Value
8,6,839.5433333333334,5037.26,1.3333333333333333,854.0018,5124.0106201171875,High Value
72,1,100.8,100.8,72.0,100.37126,100.37126159667969,Medium Value
1,28,616.3160714285714,17256.85,0.03571428571428571,637.7064,17855.77978515625,High Value
128,3,174.97333333333336,524.9200000000001,42.666666666666664,178.91086,536.7325744628906,High Value
33,2,132.88,265.76,16.5,133.47768,266.9553527832031,High Value
313,1,403.3,403.3,313.0,403.57892,403.57891845703125,High Value
18,2,182.88,365.76,9.0,183.71915,367.43829345703125,High Value
88,1,303.15999999999997,303.15999999999997,88.0,306.6955,306.69549560546875,High Value
2,7,339.1171428571429,2373.82,0.2857142857142857,336.55014,2355.8509826660156,High Value
2,2,108.14999999999999,216.29999999999998,1.0,111.30862,222.6172332763672,High Value
254,1,388.45000000000005,388.45000000000005,254.0,386.3896,386.38958740234375,High Value
157,3,62.14000000000001,186.42000000000002,52.333333333333336,65.70436,197.1130828857422,High Value
37,6,374.76,2248.56,6.166666666666667,376.645,2259.8699340820312,High Value
220,1,534.24,534.24,220.0,530.2755,530.2755126953125,High Value
148,3,980.0133333333333,2940.04,49.333333333333336,976.5834,2929.7501220703125,High Value
177,2,60.45,120.9,88.5,62.50169,125.00337982177734,Medium Value
40,2,270.765,541.53,20.0,267.2555,534.510986328125,High Value
2,7,360.1228571428572,2520.86,0.2857142857142857,352.67673,2468.737091064453,High Value
1,7,245.91428571428574,1721.4,0.14285714285714285,251.6367,1761.4569244384766,High Value
18,2,243.35999999999999,486.71999999999997,9.0,245.9305,491.8609924316406,High Value
192,4,129.3825,517.53,48.0,129.65182,518.6072998046875,High Value
204,1,131.7,131.7,204.0,128.36859,128.36859130859375,Medium Value
365,1,249.86,249.86,365.0,249.51364,249.51364135742188,High Value
127,5,347.54,1737.7,25.4,354.92435,1774.6217346191406,High Value
15,1,316.5,316.5,15.0,315.30307,315.3030700683594,High Value
43,2,328.65,657.3,21.5,329.39966,658.79931640625,High Value
94,6,103.73833333333334,622.4300000000001,15.666666666666666,107.54082,645.2449035644531,High Value
23,3,252.48666666666668,757.46,7.666666666666667,258.95383,776.8614807128906,High Value
60,2,337.845,675.69,30.0,336.81778,673.6355590820312,High Value
16,5,379.28200000000004,1896.4100000000003,3.2,384.69858,1923.4928894042969,High Value
158,1,289.96000000000004,289.96000000000004,158.0,290.70197,290.70196533203125,High Value
10,2,381.64,763.28,5.0,381.93646,763.8729248046875,High Value
10,2,68.5,137.0,5.0,69.6141,139.2281951904297,Medium Value
16,5,374.194,1870.97,3.2,384.69858,1923.4928894042969,High Value
45,5,225.01399999999998,1125.07,9.0,225.18867,1125.943374633789,High Value
191,3,236.76333333333332,710.29,63.666666666666664,232.31395,696.9418487548828,High Value
79,1,194.37,194.37,79.0,194.54721,194.54721069335938,High Value
78,1,511.82,511.82,78.0,509.29385,509.2938537597656,High Value
4,4,313.8975,1255.59,1.0,324.04544,1296.1817626953125,High Value
65,3,138.01333333333335,414.0400000000001,21.666666666666668,138.17188,414.515625,High Value
261,1,396.87,396.87,261.0,395.58746,395.58746337890625,High Value
59,2,188.32,376.64,29.5,187.66983,375.33966064453125,High Value
1,7,298.90285714285716,2092.32,0.14285714285714285,299.07498,2093.524871826172,High Value
1,10,355.887,3558.87,0.1,363.75943,3637.5942993164062,High Value
248,1,374.57,374.57,248.0,374.2418,374.2417907714844,High Value
8,2,248.78,497.56,4.0,248.23566,496.4713134765625,High Value
359,1,271.05,271.05,359.0,271.7237,271.72369384765625,High Value
76,1,272.22,272.22,76.0,271.7237,271.72369384765625,High Value
290,1,622.88,622.88,290.0,622.05804,622.0580444335938,High Value
17,3,379.3333333333333,1138.0,5.666666666666667,383.02536,1149.0760803222656,High Value
221,2,144.3,288.6,110.5,136.73987,273.479736328125,High Value
9,4,172.275,689.1,2.25,169.71143,678.845703125,High Value
3,2,279.48,558.96,1.5,277.39603,554.7920532226562,High Value
206,9,333.00333333333333,2997.0299999999997,22.88888888888889,326.00092,2934.0082397460938,High Value
162,2,572.92,1145.84,81.0,567.79004,1135.580078125,High Value
76,1,302.2,302.2,76.0,306.6955,306.69549560546875,High Value
262,2,302.79,605.58,131.0,302.95786,605.9157104492188,High Value
281,1,387.31,387.31,281.0,386.3896,386.38958740234375,High Value
58,8,764.3925,6115.14,7.25,760.8551,6086.8408203125,High Value
25,1,308.48,308.48,25.0,307.8674,307.8674011230469,High Value
29,10,292.499,2924.9900000000002,2.9,288.24307,2882.4307250976562,High Value
72,1,513.2,513.2,72.0,509.29385,509.2938537597656,High Value
128,1,208.65,208.65,128.0,207.96376,207.96376037597656,High Value
31,4,159.755,639.02,7.75,156.3353,625.3411865234375,High Value
15,5,153.616,768.08,3.0,155.63591,778.1795501708984,High Value
309,1,153.94,153.94,309.0,156.54092,156.54092407226562,High Value
17,6,307.33666666666664,1844.02,2.8333333333333335,305.40485,1832.4290771484375,High Value
54,1,546.81,546.81,54.0,546.25616,546.2561645507812,High Value
30,3,241.06999999999996,723.2099999999999,10.0,245.72974,737.189208984375,High Value
2,5,214.142,1070.71,0.4,219.66487,1098.3243560791016,High Value
11,4,163.185,652.74,2.75,165.35768,661.4307250976562,High Value
361,1,145.0,145.0,361.0,143.61801,143.61801147460938,Medium Value
360,1,422.70000000000005,422.70000000000005,360.0,419.57822,419.5782165527344,High Value
5,4,298.97499999999997,1195.8999999999999,1.25,295.56805,1182.272216796875,High Value
54,4,234.8425,939.37,13.5,235.0674,940.2695922851562,High Value
1,8,453.5625,3628.5,0.125,451.60452,3612.836181640625,High Value
1,10,238.5,2385.0,0.1,243.51074,2435.107421875,High Value
190,1,296.7,296.7,190.0,290.70197,290.70196533203125,High Value
54,1,223.36,223.36,54.0,221.06795,221.0679473876953,High Value
280,1,164.4,164.4,280.0,163.96329,163.96328735351562,High Value
177,1,76.5,76.5,177.0,76.862,76.86199951171875,Medium Value
30,2,448.81,897.62,15.0,461.84793,923.6958618164062,High Value
26,1,98.42,98.42,26.0,100.37126,100.37126159667969,Medium Value
25,2,289.45,578.9,12.5,287.10797,574.2159423828125,High Value
270,1,170.75,170.75,270.0,171.00008,171.0000762939453,High Value
43,3,215.32000000000002,645.96,14.333333333333334,222.32712,666.9813537597656,High Value
234,1,103.3,103.3,234.0,105.02925,105.02925109863281,Medium Value
24,2,74.43,148.86,12.0,74.35102,148.70204162597656,Medium Value
197,3,89.05333333333334,267.16,65.66666666666667,85.14477,255.4343032836914,High Value
359,1,306.84,306.84,359.0,307.0156,307.0155944824219,High Value
60,4,232.6025,930.41,15.0,235.0674,940.2695922851562,High Value
130,1,1487.6,1487.6,130.0,1488.3701,1488.3701171875,High Value
1,5,390.49,1952.45,0.2,393.7092,1968.5459899902344,High Value
20,2,241.63,483.26,10.0,242.82701,485.6540222167969,High Value
206,1,157.9,157.9,206.0,157.9129,157.91290283203125,High Value
14,3,180.48666666666668,541.46,4.666666666666667,182.2341,546.7023010253906,High Value
95,5,170.99,854.95,19.0,170.69957,853.4978485107422,High Value
19,1,167.62,167.62,19.0,166.84239,166.84239196777344,High Value
14,7,160.34,1122.38,2.0,157.73192,1104.1234283447266,High Value
24,3,151.33666666666667,454.01,8.0,155.0055,465.0164794921875,High Value
8,2,450.605,901.21,4.0,462.27353,924.5470581054688,High Value
7,8,541.435,4331.48,0.875,547.2405,4377.923828125,High Value
332,1,344.14,344.14,332.0,344.70966,344.70965576171875,High Value
50,4,374.6275,1498.51,12.5,384.12543,1536.501708984375,High Value
71,4,56.68750000000001,226.75000000000003,17.75,53.77847,215.11387634277344,High Value
29,3,126.86666666666667,380.6,9.666666666666666,129.46544,388.3963165283203,High Value
243,1,185.65,185.65,243.0,186.1378,186.13780212402344,High Value
8,19,190.66736842105263,3622.68,0.42105263157894735,191.24663,3633.6859283447266,High Value
218,1,143.45999999999998,143.45999999999998,218.0,143.61801,143.61801147460938,Medium Value
5,3,149.63333333333335,448.9000000000001,1.6666666666666667,146.1899,438.56968688964844,High Value
253,3,71.90666666666667,215.72,84.33333333333333,71.10053,213.30159759521484,High Value
1,25,441.8016,11045.04,0.04,442.49207,11062.301635742188,High Value
236,1,175.27,175.27,236.0,174.23735,174.2373504638672,High Value
7,2,621.15,1242.3,3.5,607.9678,1215.935546875,High Value
109,4,283.2675,1133.07,27.25,288.6233,1154.4931640625,High Value
100,3,413.40000000000003,1240.2,33.333333333333336,403.38538,1210.1561279296875,High Value
60,4,601.0425,2404.17,15.0,606.1842,2424.73681640625,High Value
2,3,493.0733333333333,1479.22,0.6666666666666666,489.92615,1469.7784423828125,High Value
73,7,317.9957142857143,2225.9700000000003,10.428571428571429,319.35593,2235.491485595703,High Value
4,5,785.4680000000001,3927.34,0.8,774.4876,3872.4380493164062,High Value
85,2,496.59,993.18,42.5,492.68085,985.3616943359375,High Value
12,2,194.395,388.79,6.0,193.67607,387.3521423339844,High Value
23,7,403.98999999999995,2827.93,3.2857142857142856,405.42966,2838.007598876953,High Value
18,1,161.67000000000002,161.67000000000002,18.0,160.90836,160.90835571289062,High Value
239,1,116.00999999999999,116.00999999999999,239.0,116.91713,116.91712951660156,Medium Value
2,6,850.495,5102.97,0.3333333333333333,822.14703,4932.8822021484375,High Value
78,1,394.72,394.72,78.0,395.58746,395.58746337890625,High Value
217,2,154.68,309.36,108.5,160.07396,320.1479187011719,High Value
33,2,96.71,193.42,16.5,96.24185,192.48370361328125,High Value
41,5,222.44400000000002,1112.22,8.2,224.81284,1124.0641784667969,High Value
7,15,265.61466666666666,3984.22,0.4666666666666667,273.34937,4100.240478515625,High Value
53,6,341.4083333333333,2048.45,8.833333333333334,349.39276,2096.3565673828125,High Value
23,14,325.65357142857147,4559.150000000001,1.6428571428571428,327.10123,4579.417175292969,High Value
57,1,390.07,390.07,57.0,391.83844,391.83843994140625,High Value
130,3,109.86666666666667,329.6,43.333333333333336,114.375656,343.12696838378906,High Value
174,3,190.39999999999998,571.1999999999999,58.0,189.9461,569.8383178710938,High Value
6,3,323.86,971.58,2.0,317.61075,952.8322448730469,High Value
312,1,218.52,218.52,312.0,216.82793,216.8279266357422,High Value
60,1,81.44,81.44,60.0,80.36125,80.36125183105469,Medium Value
21,3,459.9666666666667,1379.9,7.0,456.94156,1370.8246765136719,High Value
33,1,527.0500000000001,527.0500000000001,33.0,523.14954,523.1495361328125,High Value
15,2,421.74,843.48,7.5,424.63535,849.2706909179688,High Value
18,4,511.75,2047.0,4.5,502.6618,2010.647216796875,High Value
81,1,75.75,75.75,81.0,76.71198,76.71198272705078,Medium Value
6,8,226.765,1814.12,0.75,227.98213,1823.8570556640625,High Value
170,2,251.79999999999998,503.59999999999997,85.0,253.97382,507.9476318359375,High Value
2,3,176.11,528.33,0.6666666666666666,182.2341,546.7023010253906,High Value
31,4,331.21,1324.84,7.75,328.97095,1315.8837890625,High Value
36,9,262.4411111111111,2361.9700000000003,4.0,263.637,2372.732940673828,High Value
19,1,285.56,285.56,19.0,282.58545,282.58544921875,High Value
31,2,273.53000000000003,547.0600000000001,15.5,272.462,544.9240112304688,High Value
276,1,108.5,108.5,276.0,110.21234,110.21234130859375,Medium Value
87,1,621.66,621.66,87.0,622.3111,622.3110961914062,High Value
120,2,356.145,712.29,60.0,362.1245,724.2490234375,High Value
373,1,101.55,101.55,373.0,100.37126,100.37126159667969,Medium Value
1,11,263.24,2895.6400000000003,0.09090909090909091,266.0648,2926.712677001953,High Value
219,3,336.13,1008.39,73.0,328.23114,984.6934204101562,High Value
65,1,133.06,133.06,65.0,136.45596,136.45596313476562,Medium Value
61,4,449.375,1797.5,15.25,445.86356,1783.4542236328125,High Value
138,1,868.49,868.49,138.0,872.4371,872.4370727539062,High Value
21,1,166.08,166.08,21.0,166.84239,166.84239196777344,High Value
12,10,394.5,3945.0,1.2,388.55283,3885.5282592773438,High Value
25,12,405.6433333333334,4867.72,2.0833333333333335,429.58026,5154.963134765625,High Value
37,4,301.89,1207.56,9.25,296.26468,1185.0587158203125,High Value
